Node_index,Segment_index,Segment_PDF
13,4,0.011883059177460385
13,5,0.007291670008064084
13,6,0.004352067873797198
13,7,0.0025403950173360423
13,8,0.0018596108298739623
13,9,0.001832691951099952
13,10,0.0018373690904305725
13,11,0.0018549994989032503
13,12,0.0019750483418734025
13,13,0.004274195593983138
14,-6,0.00042048880762620507
14,-5,0.0023822894838358435
14,-4,0.010712952731380041
14,-3,0.025118955920958818
14,-2,0.03597533158598522
14,-1,0.03679738866198945
14,0,0.02994466544698878
14,1,0.02116727862926776
14,2,0.014126086930123793
14,3,0.009680423227421625
14,4,0.0053596188260501484
14,5,0.0016949401969018302
14,6,0.006619579551470472
15,-7,0.0028397213267327415
15,-6,0.004316334742348751
15,-5,0.006208156377628837
15,-4,0.008993655603998337
15,-3,0.013076349610274568
15,-2,0.01796443359949829
15,-1,0.02198715524046359
15,0,0.023213992218007764
15,1,0.02125802085651322
15,2,0.017411294266734528
15,3,0.013519098907051963
15,4,0.010440705755109827
15,5,0.007992907761466486
15,6,0.005978496538769934
15,7,0.004551599956770322
15,8,0.0038157879520977407
15,9,0.003473370445508256
15,10,0.003092005863494099
15,11,0.002453202936789001
15,12,0.0017056306482695794
15,13,0.005708079392472153
16,-7,0.0014644064091007551
16,-6,0.002107577782974609
16,-5,0.004293179102870585
16,-4,0.007960623261134512
16,-3,0.011741073150450415
16,-2,0.01500159986788383
16,-1,0.01875109877867024
16,0,0.023047451486453232
16,1,0.025698022646639264
16,2,0.02499424808374979
16,3,0.021210671833178874
16,4,0.015683995276127106
16,5,0.01019048250072331
16,6,0.0061692093608192635
16,7,0.0037885051945999552
16,8,0.002216553806353639
16,9,0.00568130145827065
17,-11,0.0014529295962860435
17,-10,0.0020877029556340618
17,-9,0.003145132147860303
17,-8,0.004748128955157607
17,-7,0.00682859993075158
17,-6,0.009126143973288472
17,-5,0.011261125274275226
17,-4,0.012926497800074477
17,-3,0.01394015409481777
17,-2,0.01434546290344344
17,-1,0.014295124937210172
17,0,0.01400353303731341
17,1,0.013592361333390087
17,2,0.013143825241273943
17,3,0.012592741633734894
17,4,0.011761015762020901
17,5,0.01039393813842041
17,6,0.008451299560792993
17,7,0.006176143746537401
17,8,0.003988322032810329
17,9,0.0022572685369792226
17,10,0.0011182535083260037
17,11,0.000511161746185098
17,12,0.00028259279470895036
17,13,0.0002912017260547822
17,14,0.00043323491957248376
17,15,0.006846103713079926
18,-12,0.00034213590377554114
18,-11,0.0007973583949066486
18,-10,0.0018479012633562052
18,-9,0.003793265885244832
18,-8,0.006959976026999358
18,-7,0.011450080887969328
18,-6,0.01667841086576031
18,-5,0.021388476843241393
18,-4,0.024330864946858946
18,-3,0.02508780589231081
18,-2,0.023735442717165257
18,-1,0.020416384173469564
18,0,0.015434831507426994
18,1,0.009871648576352417
18,2,0.005151981214969183
18,3,0.0021414875259197757
18,4,0.0006963690745199775
18,5,0.0001755527103186768
18,6,3.926115866743798e-05
18,7,3.354248334980587e-05
18,8,0.00010741027538190133
18,9,0.00029520152079647884
18,10,0.009224610151239139
19,-10,0.0019164094763197699
19,-9,0.003747792707083823
19,-8,0.005986880473112403
19,-7,0.008199410737608116
19,-6,0.010244757683088775
19,-5,0.012337936196847038
19,-4,0.014628248115121183
19,-3,0.016976852533145133
19,-2,0.01893647728131935
19,-1,0.01982988663087636
19,0,0.01926711492730073
19,1,0.01728272020466557
19,2,0.014219180369547132
19,3,0.010515940282663087
19,4,0.006900904628430904
19,5,0.004274618606534828
19,6,0.0029436554543196807
19,7,0.0024456350174694337
19,8,0.002204737835928679
19,9,0.0019756059645928683
19,10,0.0051652348740251035
20,-9,0.002213323966641008
20,-8,0.0049995026912493315
20,-7,0.009049382995751571
20,-6,0.013743459958018987
20,-5,0.018639489479693523
20,-4,0.021952230440344604
20,-3,0.023416550444161997
20,-2,0.024095140486861302
20,-1,0.022919973700973845
20,0,0.01927509156612563
20,1,0.015485843231615929
20,2,0.011922083314625595
20,3,0.007009844573503265
20,4,0.005278083150433425
21,-9,0.002120632422571915
21,-8,0.003568240008593594
21,-7,0.0057305147799298056
21,-6,0.009144683935199726
21,-5,0.014188327614559505
21,-4,0.02095655539339438
21,-3,0.02783486800785089
21,-2,0.030371474834540158
21,-1,0.025638378899001512
21,0,0.016758755708797164
21,1,0.009649076877770554
21,2,0.006600498757015866
21,3,0.005937882589697154
21,4,0.005560282040594974
21,5,0.004669518621853214
21,6,0.0033920168350988905
21,7,0.0022370298599978695
21,8,0.005641262813532782
22,-11,0.002182342558976541
22,-10,0.0038867869848748225
22,-9,0.006190654717197877
22,-8,0.008899726647031937
22,-7,0.011574565526284247
22,-6,0.01378083686796067
22,-5,0.015353599635508452
22,-4,0.01634377829398198
22,-3,0.01682853605653494
22,-2,0.016773340124589347
22,-1,0.01599104936097755
22,0,0.014414202547855831
22,1,0.01235127160048767
22,2,0.010435125786959647
22,3,0.009036284861529595
22,4,0.007913804008230118
22,5,0.006536083519577017
22,6,0.004728337975938296
22,7,0.002854298625552474
22,8,0.0039253742999509535
23,-3,0.003964610843653683
23,-2,0.014665981918689475
23,-1,0.027703916277793283
23,0,0.039063061451794744
23,1,0.0431119471352146
23,2,0.03278291937140707
23,3,0.019389952194636427
23,4,0.011522650096929233
23,5,0.005318463142581611
23,6,0.0024764975672998436
24,-7,0.0015885534361935751
24,-6,0.014294966049211932
24,-5,0.026496304522897706
24,-4,0.03433845312917363
24,-3,0.03273948635868662
24,-2,0.025251263000356496
24,-1,0.01842965801668644
24,0,0.014428499288314934
24,1,0.011683760211320147
24,2,0.008484279130892922
24,3,0.004763663799089996
24,4,0.000554608764437058
24,5,0.006946504292738576
25,-4,0.0037199087536528034
25,-3,0.008511039424027905
25,-2,0.013995005326219834
25,-1,0.019217365041803075
25,0,0.024219906079838614
25,1,0.027484302695477265
25,2,0.027462816306597436
25,3,0.02447661400232522
25,4,0.019111444882769182
25,5,0.012833485540753786
25,6,0.007582433892519502
25,7,0.004058592878678836
25,8,0.001819090505192535
25,9,0.0055079946701440214
26,-7,0.002114570996312303
26,-6,0.0037187790800900663
26,-5,0.005911871714017256
26,-4,0.008548272866691842
26,-3,0.01135546073229403
26,-2,0.013961729647873738
26,-1,0.01605041596086633
26,0,0.017438541246233837
26,1,0.01793874193742127
26,2,0.017532479642043845
26,3,0.016213692896623756
26,4,0.014156348570104907
26,5,0.011699526546048208
26,6,0.009196478784328999
26,7,0.006991027479864451
26,8,0.005275896556651422
26,9,0.004035026568799231
26,10,0.0031743040537009076
26,11,0.002547894756065585
26,12,0.002043660785197728
26,13,0.0015966205089536576
26,14,0.001177912061415602
26,15,0.0008012077578062294
26,16,0.0004887854369613472
26,17,0.0002617761055017022
26,18,0.00012210311806431368
26,19,5.2917947814319145e-05
26,20,3.468475365580434e-05
26,21,5.857419686479771e-05
26,22,0.00012897540333355745
26,23,0.005371721888398905
27,-4,0.0018744035647979555
27,-3,0.008764176338070678
27,-2,0.01985377024168956
27,-1,0.03111297800348331
27,0,0.03628118064353467
27,1,0.03177037170687833
27,2,0.02216474894700123
27,3,0.015052561507130835
27,4,0.010297344067114753
27,5,0.006680030058083273
27,6,0.004994610847889333
27,7,0.00394036680081025
27,8,0.002945347776872511
27,9,0.004268109496643345
28,-11,0.002105938011172397
28,-10,0.003973053352340338
28,-9,0.005688619149261408
28,-8,0.007113753452872311
28,-7,0.009375632630631686
28,-6,0.013978894355470551
28,-5,0.020390520266567125
28,-4,0.025280201462587294
28,-3,0.02621630964902268
28,-2,0.02412376818796495
28,-1,0.020424526942708066
28,0,0.015480276364043765
28,1,0.010137083954920682
28,2,0.005761923270516717
28,3,0.003195691670477005
28,4,0.0021824432755478736
28,5,0.004571364003895146
29,-5,0.002645139741579126
29,-4,0.008428158416333072
29,-3,0.017816322053596522
29,-2,0.0267232601837885
29,-1,0.030365195385882587
29,0,0.028588429758909628
29,1,0.024486293546112578
29,2,0.01942347101984932
29,3,0.014041627536085333
29,4,0.009287247540845872
29,5,0.005586476193834467
29,6,0.003363677583711171
29,7,0.0025387473348257314
29,8,0.0019585543461788707
29,9,0.004747399358467258
30,-6,0.0027134680348049793
30,-5,0.005090878640389822
30,-4,0.008846378679344302
30,-3,0.01398712064877231
30,-2,0.019331671361416343
30,-1,0.023360954260887006
30,0,0.025787905217238505
30,1,0.026431497264834465
30,2,0.02340391126667534
30,3,0.017332082139629258
30,4,0.012078827480692979
30,5,0.008849228512131779
30,6,0.006092449121697502
30,7,0.0033178063958837134
30,8,0.003375820975601694
