Node_index,Segment_index,Segment_PDF
12,-7,0.011450080887969328
12,-6,0.01667841086576031
12,-5,0.021388476843241393
12,-4,0.024330864946858946
12,-3,0.02508780589231081
12,-2,0.023735442717165257
12,-1,0.020416384173469564
12,0,0.015434831507426994
12,1,0.009871648576352417
12,2,0.005151981214969183
12,3,0.0021414875259197757
12,4,0.0006963690745199775
12,5,0.0001755527103186768
12,6,3.926115866743798e-05
12,7,3.354248334980587e-05
12,8,0.00010741027538190133
12,9,0.00029520152079647884
12,10,0.009224610151239139
13,-10,0.0019164094763197699
13,-9,0.003747792707083823
13,-8,0.005986880473112403
13,-7,0.008199410737608116
13,-6,0.010244757683088775
13,-5,0.012337936196847038
13,-4,0.014628248115121183
13,-3,0.016976852533145133
13,-2,0.01893647728131935
13,-1,0.01982988663087636
13,0,0.01926711492730073
13,1,0.01728272020466557
13,2,0.014219180369547132
13,3,0.010515940282663087
13,4,0.006900904628430904
13,5,0.004274618606534828
13,6,0.0029436554543196807
13,7,0.0024456350174694337
13,8,0.002204737835928679
13,9,0.0019756059645928683
13,10,0.0051652348740251035
14,-9,0.002213323966641008
14,-8,0.0049995026912493315
14,-7,0.009049382995751571
14,-6,0.013743459958018987
14,-5,0.018639489479693523
14,-4,0.021952230440344604
14,-3,0.023416550444161997
14,-2,0.024095140486861302
14,-1,0.022919973700973845
14,0,0.01927509156612563
14,1,0.015485843231615929
14,2,0.011922083314625595
14,3,0.007009844573503265
14,4,0.005278083150433425
15,-9,0.002120632422571915
15,-8,0.003568240008593594
15,-7,0.0057305147799298056
15,-6,0.009144683935199726
15,-5,0.014188327614559505
15,-4,0.02095655539339438
15,-3,0.02783486800785089
15,-2,0.030371474834540158
15,-1,0.025638378899001512
15,0,0.016758755708797164
15,1,0.009649076877770554
15,2,0.006600498757015866
15,3,0.005937882589697154
15,4,0.005560282040594974
15,5,0.004669518621853214
15,6,0.0033920168350988905
15,7,0.0022370298599978695
15,8,0.005641262813532782
16,-11,0.002182342558976541
16,-10,0.0038867869848748225
16,-9,0.006190654717197877
16,-8,0.008899726647031937
16,-7,0.011574565526284247
16,-6,0.01378083686796067
16,-5,0.015353599635508452
16,-4,0.01634377829398198
16,-3,0.01682853605653494
16,-2,0.016773340124589347
16,-1,0.01599104936097755
16,0,0.014414202547855831
16,1,0.01235127160048767
16,2,0.010435125786959647
16,3,0.009036284861529595
16,4,0.007913804008230118
16,5,0.006536083519577017
16,6,0.004728337975938296
16,7,0.002854298625552474
16,8,0.0039253742999509535
17,-3,0.003964610843653683
17,-2,0.014665981918689475
17,-1,0.027703916277793283
17,0,0.039063061451794744
17,1,0.0431119471352146
17,2,0.03278291937140707
17,3,0.019389952194636427
17,4,0.011522650096929233
17,5,0.005318463142581611
17,6,0.0024764975672998436
18,-7,0.0015885534361935751
18,-6,0.014294966049211932
18,-5,0.026496304522897706
18,-4,0.03433845312917363
18,-3,0.03273948635868662
18,-2,0.025251263000356496
18,-1,0.01842965801668644
18,0,0.014428499288314934
18,1,0.011683760211320147
18,2,0.008484279130892922
18,3,0.004763663799089996
18,4,0.000554608764437058
18,5,0.006946504292738576
