Node_index,Segment_index,Segment_PDF
44,-4,0.01909195582506279
44,-3,0.02012581620733386
44,-2,0.019285915664594803
44,-1,0.01725624310301596
44,0,0.014714315426375347
44,1,0.01212169753160254
44,2,0.01008248719976028
44,3,0.008812665143860055
44,4,0.007669102951889795
44,5,0.005922109969397618
44,6,0.003739415562713182
44,7,0.004996966906110386
45,-10,0.0015641234732577725
45,-9,0.0024526997062596983
45,-8,0.0039132312425702465
45,-7,0.00605125005969343
45,-6,0.008762627336007571
45,-5,0.011634300784693864
45,-4,0.01410951839705113
45,-3,0.01571983683042843
45,-2,0.01639452768935521
45,-1,0.016318452075119737
45,0,0.01572895984364428
45,1,0.014694729132166495
45,2,0.0133315521612536
45,3,0.011795579980836565
45,4,0.010229037460316033
45,5,0.008592445304086213
45,6,0.006844160977431643
45,7,0.005054504528491853
45,8,0.0034380331675521207
45,9,0.0021700815943551215
45,10,0.001300345724454695
45,11,0.0007554631623211811
45,12,0.00044549004012457157
45,13,0.0003162080532623184
45,14,0.0003396508723544515
45,15,0.00047404652389937597
45,16,0.0006527372432745879
45,17,0.006916406635737847
46,-15,0.000520955554601604
46,-14,0.0004419588458570113
46,-13,0.0004955907470662621
46,-12,0.0007235581839828768
46,-11,0.0011227705178614594
46,-10,0.001808916989847524
46,-9,0.0031628091719404436
46,-8,0.0057045434336182674
46,-7,0.00972530889674408
46,-6,0.014750944482893148
46,-5,0.019628803871724443
46,-4,0.023020900415086087
46,-3,0.024303380294986895
46,-2,0.02331885850756408
46,-1,0.020326643606455363
46,0,0.015789949225626838
46,1,0.010810203555766285
46,2,0.006553798578159234
46,3,0.003657810051140427
46,4,0.0020737322365480962
46,5,0.0013448204690873966
46,6,0.0010337776899296603
46,7,0.0008513277224655332
46,8,0.00882863695104692
47,-9,0.002305233135176656
47,-8,0.004566902804497078
47,-7,0.007532006228563229
47,-6,0.010783178396806837
47,-5,0.014070207720271113
47,-4,0.01736235911544638
47,-3,0.020252517294659975
47,-2,0.02140409668359699
47,-1,0.020339166051361584
47,0,0.018464090827190235
47,1,0.016436557903805087
47,2,0.013772152729363224
47,3,0.01024288931654917
47,4,0.006477015196277409
47,5,0.0037715787841172085
47,6,0.0026861797840600993
47,7,0.002373632198264078
47,8,0.0019713873313260783
47,9,0.005188848498667567
48,-9,0.001235053571068979
48,-8,0.003442592975502391
48,-7,0.007620370051319813
48,-6,0.01331348479476514
48,-5,0.019615900864417293
48,-4,0.02359881251927368
48,-3,0.025215590989197366
48,-2,0.0252166784088797
48,-1,0.02331526288973043
48,0,0.020123503516181977
48,1,0.015703077628154267
48,2,0.010425449211854763
48,3,0.005034524059750611
48,4,0.0020933701198984347
48,5,0.004046328400005191
49,-9,0.002936557711394689
49,-8,0.004751974958398295
49,-7,0.007011382007662073
49,-6,0.010366510449093095
49,-5,0.01503366755942894
49,-4,0.020617784087314163
49,-3,0.025976431319704833
49,-2,0.028136895216701086
49,-1,0.024675524768999667
49,0,0.017372814704941862
49,1,0.010588627430982961
49,2,0.006729017339988591
49,3,0.005048847483194961
49,4,0.00418976304000457
49,5,0.003538931565979933
49,6,0.00288925230075463
49,7,0.0023514300260332986
49,8,0.002058015962920796
49,9,0.005726572066501581
50,-10,0.0029565674527606087
50,-9,0.005082681306739031
50,-8,0.007685191704855132
50,-7,0.010521920520562625
50,-6,0.013445137924074499
50,-5,0.01648980959929146
50,-4,0.01909195582506279
50,-3,0.02012581620733386
50,-2,0.019285915664594803
50,-1,0.01725624310301596
50,0,0.014714315426375347
50,1,0.01212169753160254
50,2,0.01008248719976028
50,3,0.008812665143860055
50,4,0.007669102951889795
50,5,0.005922109969397618
50,6,0.003739415562713182
50,7,0.004996966906110386
51,-3,0.0038956475782962645
51,-2,0.0120500823396102
51,-1,0.021616668616764506
51,0,0.030341806579151653
51,1,0.03522904684261989
51,2,0.032845214594024875
51,3,0.025362753799592973
51,4,0.016394472130399587
51,5,0.008999418825078579
51,6,0.005568634755727077
51,7,0.00387508992602531
51,8,0.003821164012709101
52,-9,0.003108382793270442
52,-8,0.005179853142157862
52,-7,0.00859394984847971
52,-6,0.016892593823098108
52,-5,0.028948662864517905
52,-4,0.0366516493897206
52,-3,0.03451424598177914
52,-2,0.02521157899254791
52,-1,0.01536449382756801
52,0,0.009333955623011161
52,1,0.006593333114230252
52,2,0.004630166423303038
52,3,0.004977134176315869
53,-4,0.0035893677787065363
53,-3,0.008941064557435366
53,-2,0.015484783225162146
53,-1,0.021851042476440284
53,0,0.02717962525938617
53,1,0.029025016788293036
53,2,0.026441559107327695
53,3,0.021017724383037818
53,4,0.014619967403639097
53,5,0.009885047584715412
53,6,0.007719610152600416
53,7,0.006126503994136072
53,8,0.0034566866120238236
53,9,0.004662000677096069
54,-7,0.002613668993895175
54,-6,0.004338805238120189
54,-5,0.006416412540139899
54,-4,0.008637438732020407
54,-3,0.010877282928615178
54,-2,0.013085476935806594
54,-1,0.015216541088207396
54,0,0.017074004478569167
54,1,0.018179041350400056
54,2,0.018178410975145266
54,3,0.016919580283636812
54,4,0.014639426866716715
54,5,0.011829766578897699
54,6,0.008992306992813403
54,7,0.006588280284401876
54,8,0.004857435413538196
54,9,0.003732293512664043
54,10,0.0029986052600978175
54,11,0.0024174064504732433
54,12,0.0018725458121664422
54,13,0.00136276837988084
54,14,0.0009205998558172352
54,15,0.0005735479483602775
54,16,0.00032254314265865237
54,17,0.0001603386139356575
54,18,7.291607600780518e-05
54,19,4.413829354117821e-05
54,20,6.678168362307857e-05
54,21,0.00014690574627663062
54,22,0.00029141436881716684
54,23,0.0004847464855514681
54,24,0.0006712232370001193
54,25,0.005417345452204314
55,-5,0.0014810527122883267
55,-4,0.00376334607009418
55,-3,0.009088610349367338
55,-2,0.0178089716831182
55,-1,0.02641529899122025
55,0,0.03003014980927095
55,1,0.02689650707659826
55,2,0.02087436385242364
55,3,0.016706903997876464
55,4,0.013700298207474865
55,5,0.01049601453362511
55,6,0.007901204746698485
55,7,0.005616823441079744
55,8,0.0035501624415162753
55,9,0.002240284179545981
55,10,0.0034300079078019557
56,-10,0.0021189200804425296
56,-9,0.0038907142682957094
56,-8,0.0071083124842198295
56,-7,0.012639242695030629
56,-6,0.019346550896574485
56,-5,0.024536145015738704
56,-4,0.025993688264041904
56,-3,0.02446398200984822
56,-2,0.02228421197196025
56,-1,0.019115976221780677
56,0,0.014157031854370016
56,1,0.008840844514408927
56,2,0.004886171659339852
56,3,0.0027402822095863714
56,4,0.0017918344773914636
56,5,0.0012529793016180706
56,6,0.004833112075352375
57,-5,0.00213292856177347
57,-4,0.00654953700829166
57,-3,0.01566932315219293
57,-2,0.026998492855174566
57,-1,0.03163929899006627
57,0,0.029850870363118738
57,1,0.02790680987749407
57,2,0.02359067347211474
57,3,0.015230621485965731
57,4,0.007902708978736258
57,5,0.0043395581258454784
57,6,0.0029323798356915196
57,7,0.0052567972935345575
58,-6,0.0027002346875416292
58,-5,0.004961130258519078
