Node_index,Segment_index,Segment_PDF
15,1,0.027240389649293963
15,2,0.019083615077898058
15,3,0.013237507584712881
15,4,0.00946568544258998
15,5,0.006917761206046448
15,6,0.004475168101157891
15,7,0.002876723607085758
15,8,0.005659556098182578
16,-4,0.0012326688393617306
16,-3,0.0064275906725936565
16,-2,0.017211915111730508
16,-1,0.02930881109404544
16,0,0.036447714746689806
16,1,0.034783288387722974
16,2,0.024702589955820326
16,3,0.014859179721305422
16,4,0.009674697794519356
16,5,0.006567920547982373
16,6,0.005325357729180015
16,7,0.004995303474629079
16,8,0.0038143352840444974
16,9,0.0046486266403748325
17,-5,0.0020398863028852493
17,-4,0.00837701276270766
17,-3,0.020666434639110415
17,-2,0.03533930785116356
17,-1,0.04307860690088952
17,0,0.036841164298250614
17,1,0.02538327073927692
17,2,0.014827819876096044
17,3,0.006308468118030786
17,4,0.007138028511589216
18,-5,0.001928611639028193
18,-4,0.003926712457795483
18,-3,0.006771562322440666
18,-2,0.010016297319894556
18,-1,0.013399080156111298
18,0,0.016787231016568815
18,1,0.019656408099048145
18,2,0.021208632449036
18,3,0.021118334076119377
18,4,0.019616685380671583
18,5,0.01688813321016255
18,6,0.013239825578284204
18,7,0.009449075602686107
18,8,0.006352534482781533
18,9,0.0043596159911062984
18,10,0.00327536787133043
18,11,0.002545207380296839
18,12,0.0017788397502156376
18,13,0.001007871874460724
18,14,0.00044106925043990383
18,15,0.006232904091521691
19,-7,0.0012761464574627245
19,-6,0.002368863410152461
19,-5,0.005343605330087273
19,-4,0.009868651007967393
19,-3,0.015126906567187326
19,-2,0.01973637722359723
19,-1,0.021972301404211563
19,0,0.02308101159313285
19,1,0.024411370253985508
19,2,0.023136454416832968
19,3,0.017995979750452834
19,4,0.011724561792039897
19,5,0.006915279958559918
19,6,0.004237960340980781
19,7,0.003319294699985105
19,8,0.002997848287263745
19,9,0.0064873875061004435
20,-7,0.0015322604226646155
20,-6,0.003989461255505531
20,-5,0.0077112094216464
20,-4,0.012148678122946791
20,-3,0.017115236306843352
20,-2,0.023002841509697728
20,-1,0.029021718391754447
20,0,0.03093771737406764
20,1,0.02555134327739126
20,2,0.01720715620461986
20,3,0.012007089990981107
20,4,0.008367679131990971
20,5,0.004715258810159229
20,6,0.002225721876460118
20,7,0.004466627903270991
21,-10,0.0018359202696280213
21,-9,0.0024226794316089127
21,-8,0.003580304799469436
21,-7,0.006208730495087333
21,-6,0.010403119877195867
21,-5,0.015577872262087678
21,-4,0.02053895638400859
21,-3,0.023618805702271373
21,-2,0.023447629824114795
21,-1,0.021200940638848004
21,0,0.018740268710699958
21,1,0.0154563699344006
21,2,0.01172572991429686
21,3,0.00876863346167107
21,4,0.006114980383848693
21,5,0.003745190627540632
21,6,0.00216760360930039
21,7,0.004446263673921827
22,-4,0.0009946439683525114
22,-3,0.004200812688960161
22,-2,0.010413701796290756
22,-1,0.01761441603581947
22,0,0.02441164903365737
22,1,0.03013684648553629
22,2,0.03148543118046146
22,3,0.02707510562048211
22,4,0.01910934280018016
22,5,0.010676210029375733
22,6,0.005459416096708139
22,7,0.003954482571334712
22,8,0.003484387859914237
22,9,0.0027542422065810887
22,10,0.0022121026662117443
22,11,0.0018575909757826635
22,12,0.004159617984351405
23,-6,0.001050907861248209
23,-5,0.0030267266122028136
23,-4,0.007849620543827988
23,-3,0.018547477048672045
23,-2,0.031077922595822198
23,-1,0.03843145513224209
23,0,0.03774569648203574
23,1,0.027393092021652556
23,2,0.01640940948810707
23,3,0.008680723717012565
23,4,0.004162504012203705
23,5,0.005624464484973038
24,-4,0.0035893677787065363
24,-3,0.008941064557435366
24,-2,0.015484783225162146
24,-1,0.021851042476440284
24,0,0.02717962525938617
24,1,0.029025016788293036
24,2,0.026441559107327695
24,3,0.021017724383037818
24,4,0.014619967403639097
24,5,0.009885047584715412
24,6,0.007719610152600416
24,7,0.006126503994136072
24,8,0.0034566866120238236
24,9,0.004662000677096069
25,-7,0.002613668993895175
25,-6,0.004338805238120189
25,-5,0.006416412540139899
25,-4,0.008637438732020407
25,-3,0.010877282928615178
25,-2,0.013085476935806594
25,-1,0.015216541088207396
25,0,0.017074004478569167
25,1,0.018179041350400056
25,2,0.018178410975145266
25,3,0.016919580283636812
25,4,0.014639426866716715
25,5,0.011829766578897699
25,6,0.008992306992813403
25,7,0.006588280284401876
25,8,0.004857435413538196
25,9,0.003732293512664043
25,10,0.0029986052600978175
25,11,0.0024174064504732433
25,12,0.0018725458121664422
25,13,0.00136276837988084
25,14,0.0009205998558172352
25,15,0.0005735479483602775
25,16,0.00032254314265865237
25,17,0.0001603386139356575
25,18,7.291607600780518e-05
25,19,4.413829354117821e-05
25,20,6.678168362307857e-05
25,21,0.00014690574627663062
25,22,0.00029141436881716684
25,23,0.0004847464855514681
25,24,0.0006712232370001193
25,25,0.005417345452204314
26,-7,0.0015322604226646155
26,-6,0.003989461255505531
26,-5,0.0077112094216464
26,-4,0.012148678122946791
26,-3,0.017115236306843352
26,-2,0.023002841509697728
26,-1,0.029021718391754447
26,0,0.03093771737406764
26,1,0.02555134327739126
26,2,0.01720715620461986
26,3,0.012007089990981107
26,4,0.008367679131990971
26,5,0.004715258810159229
26,6,0.002225721876460118
26,7,0.004466627903270991
27,-10,0.0018359202696280213
27,-9,0.0024226794316089127
27,-8,0.003580304799469436
27,-7,0.006208730495087333
27,-6,0.010403119877195867
27,-5,0.015577872262087678
27,-4,0.02053895638400859
27,-3,0.023618805702271373
27,-2,0.023447629824114795
27,-1,0.021200940638848004
27,0,0.018740268710699958
27,1,0.0154563699344006
27,2,0.01172572991429686
27,3,0.00876863346167107
27,4,0.006114980383848693
27,5,0.003745190627540632
27,6,0.00216760360930039
27,7,0.004446263673921827
28,-10,0.0015641234732577725
28,-9,0.0024526997062596983
28,-8,0.0039132312425702465
28,-7,0.00605125005969343
28,-6,0.008762627336007571
28,-5,0.011634300784693864
28,-4,0.01410951839705113
28,-3,0.01571983683042843
28,-2,0.01639452768935521
28,-1,0.016318452075119737
28,0,0.01572895984364428
28,1,0.014694729132166495
28,2,0.0133315521612536
28,3,0.011795579980836565
28,4,0.010229037460316033
28,5,0.008592445304086213
28,6,0.006844160977431643
28,7,0.005054504528491853
28,8,0.0034380331675521207
28,9,0.0021700815943551215
28,10,0.001300345724454695
28,11,0.0007554631623211811
28,12,0.00044549004012457157
28,13,0.0003162080532623184
28,14,0.0003396508723544515
28,15,0.00047404652389937597
28,16,0.0006527372432745879
28,17,0.006916406635737847
29,-15,0.000520955554601604
29,-14,0.0004419588458570113
29,-13,0.0004955907470662621
29,-12,0.0007235581839828768
29,-11,0.0011227705178614594
29,-10,0.001808916989847524
29,-9,0.0031628091719404436
29,-8,0.0057045434336182674
29,-7,0.00972530889674408
29,-6,0.014750944482893148
29,-5,0.019628803871724443
29,-4,0.023020900415086087
29,-3,0.024303380294986895
29,-2,0.02331885850756408
29,-1,0.020326643606455363
29,0,0.015789949225626838
29,1,0.010810203555766285
29,2,0.006553798578159234
29,3,0.003657810051140427
29,4,0.0020737322365480962
29,5,0.0013448204690873966
29,6,0.0010337776899296603
29,7,0.0008513277224655332
29,8,0.00882863695104692
30,-9,0.002305233135176656
30,-8,0.004566902804497078
30,-7,0.007532006228563229
30,-6,0.010783178396806837
30,-5,0.014070207720271113
30,-4,0.01736235911544638
30,-3,0.020252517294659975
30,-2,0.02140409668359699
30,-1,0.020339166051361584
30,0,0.018464090827190235
30,1,0.016436557903805087
30,2,0.013772152729363224
30,3,0.01024288931654917
30,4,0.006477015196277409
30,5,0.0037715787841172085
30,6,0.0026861797840600993
30,7,0.002373632198264078
30,8,0.0019713873313260783
30,9,0.005188848498667567
31,-9,0.001235053571068979
31,-8,0.003442592975502391
31,-7,0.007620370051319813
31,-6,0.01331348479476514
31,-5,0.019615900864417293
31,-4,0.02359881251927368
31,-3,0.025215590989197366
31,-2,0.0252166784088797
31,-1,0.02331526288973043
31,0,0.020123503516181977
31,1,0.015703077628154267
31,2,0.010425449211854763
31,3,0.005034524059750611
31,4,0.0020933701198984347
31,5,0.004046328400005191
32,-9,0.002936557711394689
32,-8,0.004751974958398295
32,-7,0.007011382007662073
32,-6,0.010366510449093095
32,-5,0.01503366755942894
32,-4,0.020617784087314163
32,-3,0.025976431319704833
32,-2,0.028136895216701086
32,-1,0.024675524768999667
32,0,0.017372814704941862
32,1,0.010588627430982961
32,2,0.006729017339988591
32,3,0.005048847483194961
32,4,0.00418976304000457
32,5,0.003538931565979933
32,6,0.00288925230075463
32,7,0.0023514300260332986
32,8,0.002058015962920796
32,9,0.005726572066501581
33,-10,0.0029565674527606087
33,-9,0.005082681306739031
33,-8,0.007685191704855132
33,-7,0.010521920520562625
33,-6,0.013445137924074499
33,-5,0.01648980959929146
33,-4,0.01909195582506279
33,-3,0.02012581620733386
33,-2,0.019285915664594803
33,-1,0.01725624310301596
33,0,0.014714315426375347
33,1,0.01212169753160254
33,2,0.01008248719976028
33,3,0.008812665143860055
33,4,0.007669102951889795
33,5,0.005922109969397618
33,6,0.003739415562713182
33,7,0.004996966906110386
34,-3,0.0038956475782962645
34,-2,0.0120500823396102
34,-1,0.021616668616764506
34,0,0.030341806579151653
34,1,0.03522904684261989
34,2,0.032845214594024875
34,3,0.025362753799592973
34,4,0.016394472130399587
34,5,0.008999418825078579
34,6,0.005568634755727077
34,7,0.00387508992602531
34,8,0.003821164012709101
35,-9,0.003108382793270442
35,-8,0.005179853142157862
35,-7,0.00859394984847971
35,-6,0.016892593823098108
35,-5,0.028948662864517905
35,-4,0.0366516493897206
35,-3,0.03451424598177914
35,-2,0.02521157899254791
35,-1,0.01536449382756801
35,0,0.009333955623011161
35,1,0.006593333114230252
35,2,0.004630166423303038
35,3,0.004977134176315869
