Node_index,Segment_index,Segment_PDF
14,2,0.01720715620461986
14,3,0.012007089990981107
14,4,0.008367679131990971
14,5,0.004715258810159229
14,6,0.002225721876460118
14,7,0.004466627903270991
15,-10,0.0018359202696280213
15,-9,0.0024226794316089127
15,-8,0.003580304799469436
15,-7,0.006208730495087333
15,-6,0.010403119877195867
15,-5,0.015577872262087678
15,-4,0.02053895638400859
15,-3,0.023618805702271373
15,-2,0.023447629824114795
15,-1,0.021200940638848004
15,0,0.018740268710699958
15,1,0.0154563699344006
15,2,0.01172572991429686
15,3,0.00876863346167107
15,4,0.006114980383848693
15,5,0.003745190627540632
15,6,0.00216760360930039
15,7,0.004446263673921827
16,-4,0.0009946439683525114
16,-3,0.004200812688960161
16,-2,0.010413701796290756
16,-1,0.01761441603581947
16,0,0.02441164903365737
16,1,0.03013684648553629
16,2,0.03148543118046146
16,3,0.02707510562048211
16,4,0.01910934280018016
16,5,0.010676210029375733
16,6,0.005459416096708139
16,7,0.003954482571334712
16,8,0.003484387859914237
16,9,0.0027542422065810887
16,10,0.0022121026662117443
16,11,0.0018575909757826635
16,12,0.004159617984351405
17,-6,0.001050907861248209
17,-5,0.0030267266122028136
17,-4,0.007849620543827988
17,-3,0.018547477048672045
17,-2,0.031077922595822198
17,-1,0.03843145513224209
17,0,0.03774569648203574
17,1,0.027393092021652556
17,2,0.01640940948810707
17,3,0.008680723717012565
17,4,0.004162504012203705
17,5,0.005624464484973038
18,-10,0.0015641234732577725
18,-9,0.0024526997062596983
18,-8,0.0039132312425702465
18,-7,0.00605125005969343
18,-6,0.008762627336007571
18,-5,0.011634300784693864
18,-4,0.01410951839705113
18,-3,0.01571983683042843
18,-2,0.01639452768935521
18,-1,0.016318452075119737
18,0,0.01572895984364428
18,1,0.014694729132166495
18,2,0.0133315521612536
18,3,0.011795579980836565
18,4,0.010229037460316033
18,5,0.008592445304086213
18,6,0.006844160977431643
18,7,0.005054504528491853
18,8,0.0034380331675521207
18,9,0.0021700815943551215
18,10,0.001300345724454695
18,11,0.0007554631623211811
18,12,0.00044549004012457157
18,13,0.0003162080532623184
18,14,0.0003396508723544515
18,15,0.00047404652389937597
18,16,0.0006527372432745879
18,17,0.006916406635737847
19,-15,0.000520955554601604
19,-14,0.0004419588458570113
19,-13,0.0004955907470662621
19,-12,0.0007235581839828768
19,-11,0.0011227705178614594
19,-10,0.001808916989847524
19,-9,0.0031628091719404436
19,-8,0.0057045434336182674
19,-7,0.00972530889674408
19,-6,0.014750944482893148
19,-5,0.019628803871724443
19,-4,0.023020900415086087
19,-3,0.024303380294986895
19,-2,0.02331885850756408
19,-1,0.020326643606455363
19,0,0.015789949225626838
19,1,0.010810203555766285
19,2,0.006553798578159234
19,3,0.003657810051140427
19,4,0.0020737322365480962
19,5,0.0013448204690873966
19,6,0.0010337776899296603
19,7,0.0008513277224655332
19,8,0.00882863695104692
20,-9,0.002305233135176656
20,-8,0.004566902804497078
20,-7,0.007532006228563229
20,-6,0.010783178396806837
20,-5,0.014070207720271113
20,-4,0.01736235911544638
20,-3,0.020252517294659975
20,-2,0.02140409668359699
20,-1,0.020339166051361584
20,0,0.018464090827190235
20,1,0.016436557903805087
20,2,0.013772152729363224
20,3,0.01024288931654917
20,4,0.006477015196277409
20,5,0.0037715787841172085
20,6,0.0026861797840600993
20,7,0.002373632198264078
20,8,0.0019713873313260783
20,9,0.005188848498667567
21,-9,0.001235053571068979
21,-8,0.003442592975502391
21,-7,0.007620370051319813
21,-6,0.01331348479476514
21,-5,0.019615900864417293
21,-4,0.02359881251927368
21,-3,0.025215590989197366
21,-2,0.0252166784088797
21,-1,0.02331526288973043
21,0,0.020123503516181977
21,1,0.015703077628154267
21,2,0.010425449211854763
21,3,0.005034524059750611
21,4,0.0020933701198984347
21,5,0.004046328400005191
22,-9,0.002936557711394689
22,-8,0.004751974958398295
22,-7,0.007011382007662073
22,-6,0.010366510449093095
22,-5,0.01503366755942894
22,-4,0.020617784087314163
22,-3,0.025976431319704833
22,-2,0.028136895216701086
22,-1,0.024675524768999667
22,0,0.017372814704941862
22,1,0.010588627430982961
22,2,0.006729017339988591
22,3,0.005048847483194961
22,4,0.00418976304000457
22,5,0.003538931565979933
22,6,0.00288925230075463
22,7,0.0023514300260332986
22,8,0.002058015962920796
22,9,0.005726572066501581
23,-10,0.0029565674527606087
23,-9,0.005082681306739031
23,-8,0.007685191704855132
23,-7,0.010521920520562625
23,-6,0.013445137924074499
23,-5,0.01648980959929146
23,-4,0.01909195582506279
23,-3,0.02012581620733386
23,-2,0.019285915664594803
23,-1,0.01725624310301596
23,0,0.014714315426375347
23,1,0.01212169753160254
23,2,0.01008248719976028
23,3,0.008812665143860055
23,4,0.007669102951889795
23,5,0.005922109969397618
23,6,0.003739415562713182
23,7,0.004996966906110386
